0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 1.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
0 2.000000
